CHEBI_GO_EXT:agonist	GO:0048018
GO_EXT:0015647	GO:0015647
GO_EXT:0015648	GO:0015648
GO_EXT:0015649	GO:0015649
GO_EXT:0015650	GO:0015650
GO_EXT:0015651	GO:0015651
GO_EXT:0015652	GO:0015652
GO_EXT:0015653	GO:0015653
GO_EXT:0015654	GO:0015654
GO_EXT:0015655	GO:0015655
GO_EXT:0015657	GO:0015657
GO_EXT:0015658	GO:0015658
GO_EXT:0015659	GO:0015659
GO_EXT:0015660	GO:0015660
GO_EXT:0015661	GO:0015661
GO_EXT:0015662	GO:0015662
GO_EXT:0015663	GO:0015663
GO_EXT:0015665	GO:0015665
GO_EXT:0015666	GO:0015666
GO_EXT:0015667	GO:0015667
GO_EXT:0015668	GO:0015668
GO_EXT:0015922	GO:0015922
GO_EXT:0015923	GO:0015923
GO_EXT:0015924	GO:0015924
GO_EXT:0015925	GO:0015925
GO_EXT:0015926	GO:0015926
GO_EXT:0015927	GO:0015927
GO_EXT:0015928	GO:0015928
GO_EXT:0015929	GO:0015929
GO_EXT:0015930	GO:0015930
GO_EXT:0015932	GO:0015932
GO_EXT:0016002	GO:0016002
GO_EXT:0016004	GO:0016004
GO_EXT:0016005	GO:0016005
GO_EXT:0016015	GO:0016015
GO_EXT:0016018	GO:0016018
GO_EXT:0016019	GO:0016019
GO_EXT:0016034	GO:0016034
GO_EXT:0016040	GO:0016040
GO_EXT:0016041	GO:0016041
GO_EXT:0016084	GO:0016084
GO_EXT:0016085	GO:0016085
GO_EXT:0016087	GO:0016087
GO_EXT:0016149	GO:0016149
GO_EXT:0016150	GO:0016150
GO_EXT:0016151	GO:0016151
GO_EXT:0016152	GO:0016152
GO_EXT:0016153	GO:0016153
GO_EXT:0016154	GO:0016154
GO_EXT:0016155	GO:0016155
GO_EXT:0016156	GO:0016156
GO_EXT:0016157	GO:0016157
GO_EXT:0016158	GO:0016158
GO_EXT:0016159	GO:0016159
GO_EXT:0016160	GO:0016160
GO_EXT:0016161	GO:0016161
GO_EXT:0016162	GO:0016162
GO_EXT:0016163	GO:0016163
GO_EXT:0016165	GO:0016165
GO_EXT:0016166	GO:0016166
GO_EXT:0016167	GO:0016167
GO_EXT:0016168	GO:0016168
GO_EXT:0016169	GO:0016169
GO_EXT:0016170	GO:0016170
GO_EXT:0016174	GO:0016174
GO_EXT:0016175	GO:0016175
GO_EXT:0016176	GO:0016176
GO_EXT:0016205	GO:0016205
GO_EXT:0016206	GO:0016206
GO_EXT:0016207	GO:0016207
GO_EXT:0016208	GO:0016208
GO_EXT:0016209	GO:0016209
GO_EXT:0016210	GO:0016210
GO_EXT:0016211	GO:0016211
GO_EXT:0016212	GO:0016212
GO_EXT:0016213	GO:0016213
GO_EXT:0016215	GO:0016215
GO_EXT:0016216	GO:0016216
GO_EXT:0016217	GO:0016217
GO_EXT:0016223	GO:0016223
GO_EXT:0016229	GO:0016229
GO_EXT:0016230	GO:0016230
GO_EXT:0016231	GO:0016231
GO_EXT:0016232	GO:0016232
GO_EXT:0016247	GO:0016247
GO_EXT:0016248	GO:0016248
GO_EXT:0016250	GO:0016250
GO_EXT:0016262	GO:0016262
GO_EXT:0016263	GO:0016263
GO_EXT:0016273	GO:0016273
GO_EXT:0016274	GO:0016274
GO_EXT:0016275	GO:0016275
GO_EXT:0016277	GO:0016277
GO_EXT:0016278	GO:0016278
GO_EXT:0016279	GO:0016279
GO_EXT:0016286	GO:0016286
GO_EXT:0016287	GO:0016287
GO_EXT:0016289	GO:0016289
GO_EXT:0016290	GO:0016290
GO_EXT:0016295	GO:0016295
GO_EXT:0016296	GO:0016296
GO_EXT:0016297	GO:0016297
GO_EXT:0016298	GO:0016298
GO_EXT:0016300	GO:0016300
GO_EXT:0016301	GO:0016301
GO_EXT:0016303	GO:0016303
GO_EXT:0016307	GO:0016307
GO_EXT:0016308	GO:0016308
GO_EXT:0016309	GO:0016309
GO_EXT:0016312	GO:0016312
GO_EXT:0016314	GO:0016314
GO_EXT:0016316	GO:0016316
GO_EXT:0016361	GO:0016361
GO_EXT:0016362	GO:0016362
GO_EXT:0016401	GO:0016401
GO_EXT:0016402	GO:0016402
GO_EXT:0016403	GO:0016403
GO_EXT:0016404	GO:0016404
GO_EXT:0016405	GO:0016405
GO_EXT:0016406	GO:0016406
GO_EXT:0016407	GO:0016407
GO_EXT:0016408	GO:0016408
GO_EXT:0016409	GO:0016409
GO_EXT:0016410	GO:0016410
GO_EXT:0016411	GO:0016411
GO_EXT:0016412	GO:0016412
GO_EXT:0016413	GO:0016413
GO_EXT:0016414	GO:0016414
GO_EXT:0016415	GO:0016415
GO_EXT:0016416	GO:0016416
GO_EXT:0016417	GO:0016417
GO_EXT:0016418	GO:0016418
GO_EXT:0016419	GO:0016419
GO_EXT:0016420	GO:0016420
GO_EXT:0016421	GO:0016421
GO_EXT:0016422	GO:0016422
GO_EXT:0016423	GO:0016423
GO_EXT:0016426	GO:0016426
GO_EXT:0016427	GO:0016427
GO_EXT:0016428	GO:0016428
GO_EXT:0016429	GO:0016429
GO_EXT:0016430	GO:0016430
GO_EXT:0016432	GO:0016432
GO_EXT:0016433	GO:0016433
GO_EXT:0016434	GO:0016434
GO_EXT:0016435	GO:0016435
GO_EXT:0016436	GO:0016436
GO_EXT:0016437	GO:0016437
GO_EXT:0016438	GO:0016438
GO_EXT:0016443	GO:0016443
GO_EXT:0016453	GO:0016453
GO_EXT:0016454	GO:0016454
GO_EXT:0016462	GO:0016462
GO_EXT:0016463	GO:0016463
GO_EXT:0016464	GO:0016464
GO_EXT:0016483	GO:0016483
GO_EXT:0016490	GO:0016490
GO_EXT:0016491	GO:0016491
GO_EXT:0016492	GO:0016492
GO_EXT:0016493	GO:0016493
GO_EXT:0016494	GO:0016494
GO_EXT:0016495	GO:0016495
GO_EXT:0016496	GO:0016496
GO_EXT:0016497	GO:0016497
GO_EXT:0016498	GO:0016498
GO_EXT:0016499	GO:0016499
GO_EXT:0016500	GO:0016500
GO_EXT:0016501	GO:0016501
GO_EXT:0016502	GO:0016502
GO_EXT:0016503	GO:0016503
GO_EXT:0016504	GO:0016504
GO_EXT:0016505	GO:0016505
GO_EXT:0016508	GO:0016508
GO_EXT:0016509	GO:0016509
GO_EXT:0016515	GO:0016515
GO_EXT:0016517	GO:0016517
GO_EXT:0016518	GO:0016518
GO_EXT:0016519	GO:0016519
GO_EXT:0016520	GO:0016520
GO_EXT:0016521	GO:0016521
GO_EXT:0016524	GO:0016524
GO_EXT:0016530	GO:0016530
GO_EXT:0016531	GO:0016531
GO_EXT:0016532	GO:0016532
GO_EXT:0016534	GO:0016534
GO_EXT:0016538	GO:0016538
GO_EXT:0016594	GO:0016594
GO_EXT:0016595	GO:0016595
GO_EXT:0016596	GO:0016596
GO_EXT:0016597	GO:0016597
GO_EXT:0016603	GO:0016603
GO_EXT:0016608	GO:0016608
GO_EXT:0016614	GO:0016614
GO_EXT:0016615	GO:0016615
GO_EXT:0016616	GO:0016616
GO_EXT:0016617	GO:0016617
GO_EXT:0016618	GO:0016618
GO_EXT:0016620	GO:0016620
GO_EXT:0016621	GO:0016621
GO_EXT:0016622	GO:0016622
GO_EXT:0016623	GO:0016623
GO_EXT:0016624	GO:0016624
GO_EXT:0016625	GO:0016625
GO_EXT:0016627	GO:0016627
GO_EXT:0016628	GO:0016628
GO_EXT:0016629	GO:0016629
GO_EXT:0016630	GO:0016630
GO_EXT:0016631	GO:0016631
GO_EXT:0016632	GO:0016632
GO_EXT:0016633	GO:0016633
GO_EXT:0016634	GO:0016634
GO_EXT:0016635	GO:0016635
GO_EXT:0016636	GO:0016636
GO_EXT:0016638	GO:0016638
GO_EXT:0016639	GO:0016639
GO_EXT:0016640	GO:0016640
GO_EXT:0016641	GO:0016641
GO_EXT:0016642	GO:0016642
GO_EXT:0016643	GO:0016643
GO_EXT:0016645	GO:0016645
GO_EXT:0016646	GO:0016646
GO_EXT:0016647	GO:0016647
GO_EXT:0016648	GO:0016648
GO_EXT:0016649	GO:0016649
GO_EXT:0016651	GO:0016651
GO_EXT:0016652	GO:0016652
GO_EXT:0016653	GO:0016653
GO_EXT:0016655	GO:0016655
GO_EXT:0016656	GO:0016656
GO_EXT:0016657	GO:0016657
GO_EXT:0016661	GO:0016661
GO_EXT:0016662	GO:0016662
GO_EXT:0016663	GO:0016663
GO_EXT:0016664	GO:0016664
GO_EXT:0016667	GO:0016667
GO_EXT:0016668	GO:0016668
GO_EXT:0016669	GO:0016669
GO_EXT:0016670	GO:0016670
GO_EXT:0016671	GO:0016671
GO_EXT:0016672	GO:0016672
GO_EXT:0016673	GO:0016673
GO_EXT:0016675	GO:0016675
GO_EXT:0016676	GO:0016676
GO_EXT:0016677	GO:0016677
GO_EXT:0016679	GO:0016679
GO_EXT:0016680	GO:0016680
GO_EXT:0016681	GO:0016681
GO_EXT:0016682	GO:0016682
GO_EXT:0016684	GO:0016684
GO_EXT:0016688	GO:0016688
GO_EXT:0016689	GO:0016689
GO_EXT:0016690	GO:0016690
GO_EXT:0016691	GO:0016691
GO_EXT:0016692	GO:0016692
GO_EXT:0016695	GO:0016695
GO_EXT:0016696	GO:0016696
GO_EXT:0016697	GO:0016697
GO_EXT:0016699	GO:0016699
GO_EXT:0016701	GO:0016701
GO_EXT:0016702	GO:0016702
GO_EXT:0016703	GO:0016703
GO_EXT:0016705	GO:0016705
GO_EXT:0016706	GO:0016706
GO_EXT:0016707	GO:0016707
GO_EXT:0016708	GO:0016708
GO_EXT:0016709	GO:0016709
GO_EXT:0016710	GO:0016710
GO_EXT:0016711	GO:0016711
GO_EXT:0016712	GO:0016712
GO_EXT:0016713	GO:0016713
GO_EXT:0016714	GO:0016714
GO_EXT:0016715	GO:0016715
GO_EXT:0016716	GO:0016716
GO_EXT:0016717	GO:0016717
GO_EXT:0016719	GO:0016719
GO_EXT:0016720	GO:0016720
GO_EXT:0016721	GO:0016721
GO_EXT:0016722	GO:0016722
GO_EXT:0016723	GO:0016723
GO_EXT:0016724	GO:0016724
GO_EXT:0016725	GO:0016725
GO_EXT:0016726	GO:0016726
GO_EXT:0016727	GO:0016727
GO_EXT:0016728	GO:0016728
GO_EXT:0016730	GO:0016730
GO_EXT:0016731	GO:0016731
GO_EXT:0016732	GO:0016732
GO_EXT:0016737	GO:0016737
GO_EXT:0016738	GO:0016738
GO_EXT:0016740	GO:0016740
GO_EXT:0016741	GO:0016741
GO_EXT:0016742	GO:0016742
GO_EXT:0016743	GO:0016743
GO_EXT:0016744	GO:0016744
GO_EXT:0016746	GO:0016746
GO_EXT:0016747	GO:0016747
GO_EXT:0016748	GO:0016748
GO_EXT:0016749	GO:0016749
GO_EXT:0016750	GO:0016750
GO_EXT:0016751	GO:0016751
GO_EXT:0016752	GO:0016752
GO_EXT:0016753	GO:0016753
GO_EXT:0016754	GO:0016754
GO_EXT:0016755	GO:0016755
GO_EXT:0016756	GO:0016756
GO_EXT:0016757	GO:0016757
GO_EXT:0016758	GO:0016758
GO_EXT:0016759	GO:0016759
GO_EXT:0016760	GO:0016760
GO_EXT:0016761	GO:0016761
GO_EXT:0016762	GO:0016762
GO_EXT:0016763	GO:0016763
GO_EXT:0016765	GO:0016765
GO_EXT:0016767	GO:0016767
GO_EXT:0016768	GO:0016768
GO_EXT:0016769	GO:0016769
GO_EXT:0016770	GO:0016770
GO_EXT:0016772	GO:0016772
GO_EXT:0016773	GO:0016773
GO_EXT:0016774	GO:0016774
GO_EXT:0016775	GO:0016775
GO_EXT:0016776	GO:0016776
GO_EXT:0016778	GO:0016778
GO_EXT:0016779	GO:0016779
GO_EXT:0016780	GO:0016780
GO_EXT:0016781	GO:0016781
GO_EXT:0016782	GO:0016782
GO_EXT:0016783	GO:0016783
GO_EXT:0016784	GO:0016784
GO_EXT:0016785	GO:0016785
GO_EXT:0016787	GO:0016787
GO_EXT:0016788	GO:0016788
GO_EXT:0016790	GO:0016790
GO_EXT:0016791	GO:0016791
GO_EXT:0016793	GO:0016793
GO_EXT:0016794	GO:0016794
GO_EXT:0016795	GO:0016795
GO_EXT:0016796	GO:0016796
GO_EXT:0016797	GO:0016797
GO_EXT:0016798	GO:0016798
GO_EXT:0016799	GO:0016799
GO_EXT:0016801	GO:0016801
GO_EXT:0016802	GO:0016802
GO_EXT:0016803	GO:0016803
GO_EXT:0016805	GO:0016805
GO_EXT:0016807	GO:0016807
GO_EXT:0016810	GO:0016810
GO_EXT:0016811	GO:0016811
GO_EXT:0016812	GO:0016812
GO_EXT:0016813	GO:0016813
GO_EXT:0016814	GO:0016814
GO_EXT:0016815	GO:0016815
GO_EXT:0016817	GO:0016817
GO_EXT:0016818	GO:0016818
GO_EXT:0016819	GO:0016819
GO_EXT:0016820	GO:0016820
GO_EXT:0016822	GO:0016822
GO_EXT:0016823	GO:0016823
GO_EXT:0016824	GO:0016824
GO_EXT:0016825	GO:0016825
GO_EXT:0016826	GO:0016826
GO_EXT:0016827	GO:0016827
GO_EXT:0016828	GO:0016828
GO_EXT:0016829	GO:0016829
GO_EXT:0016830	GO:0016830
GO_EXT:0016831	GO:0016831
GO_EXT:0016832	GO:0016832
GO_EXT:0016833	GO:0016833
GO_EXT:0016835	GO:0016835
GO_EXT:0016836	GO:0016836
GO_EXT:0016837	GO:0016837
GO_EXT:0016838	GO:0016838
GO_EXT:0016840	GO:0016840
GO_EXT:0016841	GO:0016841
GO_EXT:0016842	GO:0016842
GO_EXT:0016843	GO:0016843
GO_EXT:0016844	GO:0016844
GO_EXT:0016846	GO:0016846
GO_EXT:0016847	GO:0016847
GO_EXT:0016848	GO:0016848
GO_EXT:0016849	GO:0016849
GO_EXT:0016851	GO:0016851
GO_EXT:0016852	GO:0016852
GO_EXT:0016853	GO:0016853
GO_EXT:0016854	GO:0016854
GO_EXT:0016855	GO:0016855
GO_EXT:0016856	GO:0016856
GO_EXT:0016857	GO:0016857
GO_EXT:0016859	GO:0016859
GO_EXT:0016860	GO:0016860
GO_EXT:0016861	GO:0016861
GO_EXT:0016862	GO:0016862
GO_EXT:0016863	GO:0016863
GO_EXT:0016864	GO:0016864
GO_EXT:0016866	GO:0016866
GO_EXT:0016867	GO:0016867
GO_EXT:0016868	GO:0016868
GO_EXT:0016869	GO:0016869
GO_EXT:0016871	GO:0016871
GO_EXT:0016872	GO:0016872
GO_EXT:0016874	GO:0016874
GO_EXT:0016875	GO:0016875
GO_EXT:0016876	GO:0016876
GO_EXT:0016877	GO:0016877
GO_EXT:0016878	GO:0016878
GO_EXT:0016879	GO:0016879
GO_EXT:0016880	GO:0016880
GO_EXT:0016881	GO:0016881
GO_EXT:0016882	GO:0016882
GO_EXT:0016884	GO:0016884
GO_EXT:0016885	GO:0016885
GO_EXT:0016886	GO:0016886
GO_EXT:0016887	GO:0016887
GO_EXT:0016888	GO:0016888
GO_EXT:0016889	GO:0016889
GO_EXT:0016890	GO:0016890
GO_EXT:0016891	GO:0016891
GO_EXT:0016892	GO:0016892
GO_EXT:0016893	GO:0016893
GO_EXT:0016894	GO:0016894
GO_EXT:0016895	GO:0016895
GO_EXT:0016896	GO:0016896
GO_EXT:0016897	GO:0016897
GO_EXT:0016898	GO:0016898
GO_EXT:0016899	GO:0016899
GO_EXT:0016900	GO:0016900
GO_EXT:0016901	GO:0016901
GO_EXT:0016903	GO:0016903
GO_EXT:0016905	GO:0016905
GO_EXT:0016906	GO:0016906
GO_EXT:0016907	GO:0016907
GO_EXT:0016909	GO:0016909
GO_EXT:0016913	GO:0016913
GO_EXT:0016917	GO:0016917
GO_EXT:0016918	GO:0016918
GO_EXT:0016920	GO:0016920
GO_EXT:0016922	GO:0016922
GO_EXT:0016929	GO:0016929
GO_EXT:0016933	GO:0016933
GO_EXT:0016934	GO:0016934
GO_EXT:0016936	GO:0016936
GO_EXT:0016937	GO:0016937
GO_EXT:0016941	GO:0016941
GO_EXT:0016964	GO:0016964
GO_EXT:0016966	GO:0016966
GO_EXT:0016971	GO:0016971
GO_EXT:0016972	GO:0016972
GO_EXT:0016977	GO:0016977
GO_EXT:0016979	GO:0016979
GO_EXT:0016980	GO:0016980
GO_EXT:0016984	GO:0016984
GO_EXT:0016985	GO:0016985
GO_EXT:0016987	GO:0016987
GO_EXT:0016989	GO:0016989
GO_EXT:0016990	GO:0016990
GO_EXT:0016992	GO:0016992
GO_EXT:0016993	GO:0016993
GO_EXT:0016994	GO:0016994
GO_EXT:0016995	GO:0016995
GO_EXT:0016996	GO:0016996
GO_EXT:0016997	GO:0016997
GO_EXT:0017002	GO:0017002
GO_EXT:0017005	GO:0017005
GO_EXT:0017016	GO:0017016
GO_EXT:0017017	GO:0017017
GO_EXT:0017018	GO:0017018
GO_EXT:0017020	GO:0017020
GO_EXT:0017022	GO:0017022
GO_EXT:0017024	GO:0017024
GO_EXT:0017025	GO:0017025
GO_EXT:0017032	GO:0017032
GO_EXT:0017034	GO:0017034
GO_EXT:0017040	GO:0017040
GO_EXT:0017041	GO:0017041
GO_EXT:0017042	GO:0017042
GO_EXT:0017044	GO:0017044
GO_EXT:0017045	GO:0017045
GO_EXT:0017046	GO:0017046
GO_EXT:0017048	GO:0017048
GO_EXT:0017049	GO:0017049
GO_EXT:0017050	GO:0017050
GO_EXT:0017051	GO:0017051
GO_EXT:0017056	GO:0017056
GO_EXT:0017057	GO:0017057
GO_EXT:0017058	GO:0017058
GO_EXT:0017060	GO:0017060
GO_EXT:0017061	GO:0017061
GO_EXT:0017064	GO:0017064
GO_EXT:0017065	GO:0017065
GO_EXT:0017067	GO:0017067
GO_EXT:0017069	GO:0017069
GO_EXT:0017070	GO:0017070
GO_EXT:0017075	GO:0017075
GO_EXT:0017076	GO:0017076
GO_EXT:0017077	GO:0017077
GO_EXT:0017080	GO:0017080
GO_EXT:0017081	GO:0017081
GO_EXT:0017082	GO:0017082
GO_EXT:0017083	GO:0017083
GO_EXT:0017084	GO:0017084
GO_EXT:0017089	GO:0017089
GO_EXT:0017091	GO:0017091
GO_EXT:0017095	GO:0017095
GO_EXT:0017096	GO:0017096
GO_EXT:0017098	GO:0017098
GO_EXT:0017099	GO:0017099
GO_EXT:0017103	GO:0017103
GO_EXT:0017105	GO:0017105
GO_EXT:0017107	GO:0017107
GO_EXT:0017108	GO:0017108
GO_EXT:0017110	GO:0017110
GO_EXT:0017111	GO:0017111
GO_EXT:0017112	GO:0017112
GO_EXT:0017113	GO:0017113
GO_EXT:0017116	GO:0017116
GO_EXT:0017118	GO:0017118
GO_EXT:0017124	GO:0017124
GO_EXT:0017125	GO:0017125
GO_EXT:0017127	GO:0017127
GO_EXT:0017128	GO:0017128
GO_EXT:0017129	GO:0017129
GO_EXT:0017130	GO:0017130
GO_EXT:0017131	GO:0017131
GO_EXT:0017132	GO:0017132
GO_EXT:0017134	GO:0017134
GO_EXT:0017136	GO:0017136
GO_EXT:0017137	GO:0017137
GO_EXT:0017147	GO:0017147
GO_EXT:0017150	GO:0017150
GO_EXT:0017151	GO:0017151
GO_EXT:0017153	GO:0017153
GO_EXT:0017154	GO:0017154
GO_EXT:0017159	GO:0017159
GO_EXT:0017160	GO:0017160
GO_EXT:0017161	GO:0017161
GO_EXT:0017162	GO:0017162
GO_EXT:0017166	GO:0017166
GO_EXT:0017168	GO:0017168
GO_EXT:0017169	GO:0017169
GO_EXT:0017171	GO:0017171
GO_EXT:0017172	GO:0017172
GO_EXT:0017174	GO:0017174
GO_EXT:0017176	GO:0017176
GO_EXT:0017178	GO:0017178
GO_EXT:0017188	GO:0017188
GO_EXT:0018010	GO:0018010
GO_EXT:0018024	GO:0018024
GO_EXT:0018025	GO:0018025
GO_EXT:0018030	GO:0018030
GO_EXT:0018031	GO:0018031
GO_EXT:0018064	GO:0018064
GO_EXT:0018071	GO:0018071
GO_EXT:0018110	GO:0018110
GO_EXT:0018111	GO:0018111
GO_EXT:0018112	GO:0018112
GO_EXT:0018113	GO:0018113
GO_EXT:0018114	GO:0018114
GO_EXT:0018121	GO:0018121
GO_EXT:0018127	GO:0018127
GO_EXT:0018129	GO:0018129
GO_EXT:0018136	GO:0018136
GO_EXT:0018169	GO:0018169
GO_EXT:0018237	GO:0018237
GO_EXT:0018271	GO:0018271
GO_EXT:0018365	GO:0018365
GO_EXT:0018392	GO:0018392
GO_EXT:0018421	GO:0018421
GO_EXT:0018422	GO:0018422
GO_EXT:0018423	GO:0018423
GO_EXT:0018445	GO:0018445
GO_EXT:0018446	GO:0018446
GO_EXT:0018447	GO:0018447
GO_EXT:0018448	GO:0018448
GO_EXT:0018449	GO:0018449
GO_EXT:0018450	GO:0018450
GO_EXT:0018451	GO:0018451
GO_EXT:0018452	GO:0018452
GO_EXT:0018453	GO:0018453
GO_EXT:0018454	GO:0018454
GO_EXT:0018455	GO:0018455
GO_EXT:0018456	GO:0018456
GO_EXT:0018457	GO:0018457
GO_EXT:0018458	GO:0018458
GO_EXT:0018459	GO:0018459
GO_EXT:0018460	GO:0018460
GO_EXT:0018461	GO:0018461
GO_EXT:0018462	GO:0018462
GO_EXT:0018463	GO:0018463
GO_EXT:0018464	GO:0018464
GO_EXT:0018465	GO:0018465
GO_EXT:0018466	GO:0018466
GO_EXT:0018467	GO:0018467
GO_EXT:0018468	GO:0018468
GO_EXT:0018469	GO:0018469
GO_EXT:0018470	GO:0018470
GO_EXT:0018471	GO:0018471
GO_EXT:0018472	GO:0018472
GO_EXT:0018473	GO:0018473
GO_EXT:0018474	GO:0018474
GO_EXT:0018475	GO:0018475
GO_EXT:0018477	GO:0018477
GO_EXT:0018478	GO:0018478
GO_EXT:0018479	GO:0018479
GO_EXT:0018480	GO:0018480
GO_EXT:0018481	GO:0018481
GO_EXT:0018482	GO:0018482
GO_EXT:0018483	GO:0018483
GO_EXT:0018484	GO:0018484
GO_EXT:0018485	GO:0018485
GO_EXT:0018486	GO:0018486
GO_EXT:0018487	GO:0018487
GO_EXT:0018488	GO:0018488
GO_EXT:0018489	GO:0018489
GO_EXT:0018490	GO:0018490
GO_EXT:0018491	GO:0018491
GO_EXT:0018492	GO:0018492
GO_EXT:0018493	GO:0018493
GO_EXT:0018494	GO:0018494
GO_EXT:0018495	GO:0018495
GO_EXT:0018496	GO:0018496
GO_EXT:0018497	GO:0018497
GO_EXT:0018498	GO:0018498
GO_EXT:0018499	GO:0018499
GO_EXT:0018500	GO:0018500
GO_EXT:0018501	GO:0018501
GO_EXT:0018502	GO:0018502
GO_EXT:0018503	GO:0018503
GO_EXT:0018504	GO:0018504
GO_EXT:0018505	GO:0018505
GO_EXT:0018506	GO:0018506
GO_EXT:0018507	GO:0018507
GO_EXT:0018508	GO:0018508
GO_EXT:0018509	GO:0018509
GO_EXT:0018510	GO:0018510
GO_EXT:0018511	GO:0018511
GO_EXT:0018513	GO:0018513
GO_EXT:0018515	GO:0018515
GO_EXT:0018516	GO:0018516
GO_EXT:0018517	GO:0018517
GO_EXT:0018518	GO:0018518
GO_EXT:0018519	GO:0018519
GO_EXT:0018520	GO:0018520
GO_EXT:0018521	GO:0018521
GO_EXT:0018522	GO:0018522
GO_EXT:0018523	GO:0018523
GO_EXT:0018524	GO:0018524
GO_EXT:0018525	GO:0018525
GO_EXT:0018526	GO:0018526
GO_EXT:0018527	GO:0018527
GO_EXT:0018528	GO:0018528
GO_EXT:0018529	GO:0018529
GO_EXT:0018530	GO:0018530
GO_EXT:0018531	GO:0018531
GO_EXT:0018532	GO:0018532
GO_EXT:0018534	GO:0018534
GO_EXT:0018535	GO:0018535
GO_EXT:0018537	GO:0018537
GO_EXT:0018538	GO:0018538
GO_EXT:0018541	GO:0018541
GO_EXT:0018542	GO:0018542
GO_EXT:0018543	GO:0018543
GO_EXT:0018544	GO:0018544
GO_EXT:0018545	GO:0018545
GO_EXT:0018546	GO:0018546
GO_EXT:0018547	GO:0018547
GO_EXT:0018548	GO:0018548
GO_EXT:0018549	GO:0018549
GO_EXT:0018550	GO:0018550
GO_EXT:0018551	GO:0018551
GO_EXT:0018553	GO:0018553
GO_EXT:0018554	GO:0018554
GO_EXT:0018555	GO:0018555
GO_EXT:0018556	GO:0018556
GO_EXT:0018557	GO:0018557
GO_EXT:0018558	GO:0018558
GO_EXT:0018559	GO:0018559
GO_EXT:0018560	GO:0018560
GO_EXT:0018561	GO:0018561
GO_EXT:0018562	GO:0018562
GO_EXT:0018563	GO:0018563
GO_EXT:0018564	GO:0018564
GO_EXT:0018565	GO:0018565
GO_EXT:0018566	GO:0018566
GO_EXT:0018567	GO:0018567
GO_EXT:0018568	GO:0018568
GO_EXT:0018569	GO:0018569
GO_EXT:0018570	GO:0018570
GO_EXT:0018571	GO:0018571
GO_EXT:0018572	GO:0018572
GO_EXT:0018573	GO:0018573
GO_EXT:0018574	GO:0018574
GO_EXT:0018575	GO:0018575
GO_EXT:0018576	GO:0018576
GO_EXT:0018577	GO:0018577
GO_EXT:0018578	GO:0018578
GO_EXT:0018579	GO:0018579
GO_EXT:0018580	GO:0018580
GO_EXT:0018581	GO:0018581
GO_EXT:0018582	GO:0018582
GO_EXT:0018583	GO:0018583
GO_EXT:0018584	GO:0018584
GO_EXT:0018585	GO:0018585
GO_EXT:0018586	GO:0018586
GO_EXT:0018588	GO:0018588
GO_EXT:0018589	GO:0018589
GO_EXT:0018590	GO:0018590
GO_EXT:0018591	GO:0018591
GO_EXT:0018592	GO:0018592
GO_EXT:0018593	GO:0018593
GO_EXT:0018594	GO:0018594
GO_EXT:0018595	GO:0018595
GO_EXT:0018596	GO:0018596
GO_EXT:0018597	GO:0018597
GO_EXT:0018598	GO:0018598
GO_EXT:0018599	GO:0018599
GO_EXT:0018600	GO:0018600
GO_EXT:0018601	GO:0018601
GO_EXT:0018602	GO:0018602
GO_EXT:0018603	GO:0018603
GO_EXT:0018604	GO:0018604
GO_EXT:0018606	GO:0018606
GO_EXT:0018607	GO:0018607
GO_EXT:0018608	GO:0018608
GO_EXT:0018609	GO:0018609
GO_EXT:0018610	GO:0018610
GO_EXT:0018611	GO:0018611
GO_EXT:0018612	GO:0018612
GO_EXT:0018613	GO:0018613
GO_EXT:0018614	GO:0018614
GO_EXT:0018615	GO:0018615
GO_EXT:0018616	GO:0018616
GO_EXT:0018617	GO:0018617
GO_EXT:0018618	GO:0018618
GO_EXT:0018619	GO:0018619
GO_EXT:0018620	GO:0018620
GO_EXT:0018621	GO:0018621
GO_EXT:0018622	GO:0018622
GO_EXT:0018623	GO:0018623
GO_EXT:0018624	GO:0018624
GO_EXT:0018625	GO:0018625
GO_EXT:0018626	GO:0018626
GO_EXT:0018627	GO:0018627
GO_EXT:0018628	GO:0018628
GO_EXT:0018629	GO:0018629
GO_EXT:0018630	GO:0018630
GO_EXT:0018631	GO:0018631
GO_EXT:0018632	GO:0018632
GO_EXT:0018633	GO:0018633
GO_EXT:0018634	GO:0018634
GO_EXT:0018635	GO:0018635
GO_EXT:0018636	GO:0018636
GO_EXT:0018637	GO:0018637
GO_EXT:0018638	GO:0018638
GO_EXT:0018639	GO:0018639
GO_EXT:0018640	GO:0018640
GO_EXT:0018641	GO:0018641
GO_EXT:0018642	GO:0018642
GO_EXT:0018643	GO:0018643
GO_EXT:0018644	GO:0018644
GO_EXT:0018645	GO:0018645
GO_EXT:0018646	GO:0018646
GO_EXT:0018647	GO:0018647
GO_EXT:0018648	GO:0018648
GO_EXT:0018649	GO:0018649
GO_EXT:0018650	GO:0018650
GO_EXT:0018651	GO:0018651
GO_EXT:0018652	GO:0018652
GO_EXT:0018653	GO:0018653
GO_EXT:0018654	GO:0018654
GO_EXT:0018655	GO:0018655
GO_EXT:0018656	GO:0018656
GO_EXT:0018657	GO:0018657
GO_EXT:0018658	GO:0018658
GO_EXT:0018659	GO:0018659
GO_EXT:0018660	GO:0018660
GO_EXT:0018661	GO:0018661
GO_EXT:0018662	GO:0018662
